,Unnamed: 0,AU1_r,AU2_r,AU3_r,AU4_r,AU5_r,TI_r,TY,AU1,AU2,AU3,AU4,AU5,AU6,AU7,AU8,AU9,AU10,TI,JO,VL,IS,SN,DO,SP,EP
423,225,"Stewart, D. W.","Shamdasani, P. N.",,,,Focus Groups: Theory and Practice,JOUR,"Davis, Kenneth E.","Frank, Richard G.",,,,,,,,,Integrating costs and outcomes,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1609,69,84
424,226,"Stillwell, W. G.","Seaver, D. A.","Edwards, W.",,,A Comparison of Weight Approximation Techniques in Multiattribute Utility Decision Making,JOUR,"Davis, Kenneth E.","Frank, Richard G.",,,,,,,,,Integrating costs and outcomes,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1609,69,84
425,227,"Thompson, M. S.","Fortess, E. E.",,,,Cost-Effectiveness Analysis in Health Program Evaluation,JOUR,"Davis, Kenneth E.","Frank, Richard G.",,,,,,,,,Integrating costs and outcomes,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1609,69,84
426,228,"Uyeda, M. K.","Deleon, P. H.","Perloff, R.","Kraut, A. G.",,Financing Mental Health Services,JOUR,"Davis, Kenneth E.","Frank, Richard G.",,,,,,,,,Integrating costs and outcomes,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1609,69,84
427,229,"Weisbrod, B. A.",,,,,"A Guide to Benefit-Cost Analysis, as Seen Through a Controlled Experiment in Treating the Mentally Ill",JOUR,"Davis, Kenneth E.","Frank, Richard G.",,,,,,,,,Integrating costs and outcomes,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1609,69,84
428,230,"Aldrich, H.","Herker, D.",,,,Boundary Spanning Roles and Organizational Structure,JOUR,"Morrissey, Joseph P.",,,,,,,,,,An interorganizational network approach to evaluating children's mental health service systems,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1610,85,98
429,231,"Beachler, M.",,,,,The Mental Health Program for Youth,JOUR,"Morrissey, Joseph P.",,,,,,,,,,An interorganizational network approach to evaluating children's mental health service systems,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1610,85,98
430,232,"Behar, L.",,,,,Changing Patterns of State Responsibility: A Case Study of North Carolina,JOUR,"Morrissey, Joseph P.",,,,,,,,,,An interorganizational network approach to evaluating children's mental health service systems,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1610,85,98
431,233,"Bolland, J.","Wilson, J.",,,,A Network Approach to the Assessment and Development of Comprehensive Coordination of Community-Based Services to the Elderly,JOUR,"Morrissey, Joseph P.",,,,,,,,,,An interorganizational network approach to evaluating children's mental health service systems,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1610,85,98
432,234,"Burt, R.",,,,,Toward a Structural Theory of Action,JOUR,"Morrissey, Joseph P.",,,,,,,,,,An interorganizational network approach to evaluating children's mental health service systems,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1610,85,98
433,235,,,,,,STRUCTURE: Version 4.2. Reference Manual,JOUR,"Morrissey, Joseph P.",,,,,,,,,,An interorganizational network approach to evaluating children's mental health service systems,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1610,85,98
434,236,"Doreian, P.","Woodard, K.",,,,Social Science Research,JOUR,"Morrissey, Joseph P.",,,,,,,,,,An interorganizational network approach to evaluating children's mental health service systems,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1610,85,98
435,237,"Dowrick, P.",,,,,Children's Mental Health Services and Policy: Building a Research Base,JOUR,"Morrissey, Joseph P.",,,,,,,,,,An interorganizational network approach to evaluating children's mental health service systems,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1610,85,98
436,238,"Duchnowski, A.","Friedman, R.",,,,Children's Mental Health: Challenges for the Nineties,JOUR,"Morrissey, Joseph P.",,,,,,,,,,An interorganizational network approach to evaluating children's mental health service systems,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1610,85,98
437,239,"Goldman, H.",,,,,Evaluating the Robert Wood Johnson Program on Chronic Mental Illness,JOUR,"Morrissey, Joseph P.",,,,,,,,,,An interorganizational network approach to evaluating children's mental health service systems,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1610,85,98
438,240,"Heflinger, C. A.",A. Algarin,R. M. Friedman,,,The Fort Bragg Child and Adolescent Demonstration: Implementing and Evaluating a Continuum of Care,JOUR,"Morrissey, Joseph P.",,,,,,,,,,An interorganizational network approach to evaluating children's mental health service systems,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1610,85,98
439,241,"Jordan, D.","Hernandez, M.",,,,The Ventura Planning Model: A Proposal for Mental Health Reform,JOUR,"Morrissey, Joseph P.",,,,,,,,,,An interorganizational network approach to evaluating children's mental health service systems,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1610,85,98
440,242,"Knitzer, J.",,,,,Unclaimed Children: The Failure of Public Responsibility to Children and Adolescents in Need of Mental Health Services,JOUR,"Morrissey, Joseph P.",,,,,,,,,,An interorganizational network approach to evaluating children's mental health service systems,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1610,85,98
441,243,"Knoke, D.","Kuklinski, J.",,,,Network Analysis,JOUR,"Morrissey, Joseph P.",,,,,,,,,,An interorganizational network approach to evaluating children's mental health service systems,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1610,85,98
442,244,"Laumann, E.","Marsden, P.","Prensky, D.",,,Applied Network Analysis,JOUR,"Morrissey, Joseph P.",,,,,,,,,,An interorganizational network approach to evaluating children's mental health service systems,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1610,85,98
443,245,"Morrissey, J.","Burns, B.",,,,Assessing Coordinated Care for Children and Youth with Severe Emotional Disturbances,JOUR,"Morrissey, Joseph P.",,,,,,,,,,An interorganizational network approach to evaluating children's mental health service systems,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1610,85,98
444,246,"Morrissey, J.","Hall, R.","Lindsey, M.",,,,JOUR,"Morrissey, Joseph P.",,,,,,,,,,An interorganizational network approach to evaluating children's mental health service systems,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1610,85,98
445,247,"Morrissey, J.","Paulson, R.","Calloway, M.",,,Community Support Networks for Persons with a Serious and Persistent Mental Illness: A Structural Approach,JOUR,"Morrissey, Joseph P.",,,,,,,,,,An interorganizational network approach to evaluating children's mental health service systems,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1610,85,98
446,248,"Morrissey, J.","Tausig, M.","Lindsey, M.",,,,JOUR,"Morrissey, Joseph P.",,,,,,,,,,An interorganizational network approach to evaluating children's mental health service systems,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1610,85,98
447,249,"Oliver, C.",,,,,Determinants of lnterorganizational Relationships: Integration and Future Directions,JOUR,"Morrissey, Joseph P.",,,,,,,,,,An interorganizational network approach to evaluating children's mental health service systems,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1610,85,98
448,250,"Roemer, R.","Kramer, C.","Frink, J.",,,Planning Urban Health Services: From Jungle to System,JOUR,"Morrissey, Joseph P.",,,,,,,,,,An interorganizational network approach to evaluating children's mental health service systems,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1610,85,98
449,251,"Schott, T.",,,,,STRUCTURE: Version 4.2 Reference Manual,JOUR,"Morrissey, Joseph P.",,,,,,,,,,An interorganizational network approach to evaluating children's mental health service systems,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1610,85,98
450,252,"Stroul, B. A.","Friedman, R. M.",,,,A System of Care for Severely Emotionally Disturbed Youth,JOUR,"Morrissey, Joseph P.",,,,,,,,,,An interorganizational network approach to evaluating children's mental health service systems,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1610,85,98
451,253,"Van de Ven, A.",,,,,"On the Nature, Formation, and Maintenance of Relations Among Organizations",JOUR,"Morrissey, Joseph P.",,,,,,,,,,An interorganizational network approach to evaluating children's mental health service systems,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1610,85,98
452,254,"Van de Ven, A.","Ferry, D.",,,,Measuring and Assessing Organizations,JOUR,"Morrissey, Joseph P.",,,,,,,,,,An interorganizational network approach to evaluating children's mental health service systems,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1610,85,98
453,255,"Warren, R.",,,,,The Interorganizational Field as a Focus of Investigation,JOUR,"Morrissey, Joseph P.",,,,,,,,,,An interorganizational network approach to evaluating children's mental health service systems,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1610,85,98
454,256,"Whetten, D.",,,,,Interorganizational Relations: A Review of the Field,JOUR,"Morrissey, Joseph P.",,,,,,,,,,An interorganizational network approach to evaluating children's mental health service systems,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1610,85,98
455,0,"Chelimsky, E.",,,,,Expanding GAO's Capabilities for Program Evaluation,JOUR,"Richardson, Elliott L.",,,,,,,,,,The value of evaluation,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1614,15,20
456,1,"Darman, R. G.",,,,,"Neo-Neo-ism: Reflections on Hubble-ism, Rationalism, and the Pursuit of Excellence (After the Fiscal Follies)",JOUR,"Richardson, Elliott L.",,,,,,,,,,The value of evaluation,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1614,15,20
457,2,,,,,,Program Evaluation Issues,JOUR,"Richardson, Elliott L.",,,,,,,,,,The value of evaluation,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1614,15,20
458,3,,,,,,Improving Program Evaluation in the Executive Branch,JOUR,"Richardson, Elliott L.",,,,,,,,,,The value of evaluation,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1614,15,20
459,4,"Richardson, E. L.",,,,,"The Creative Balance: Government, Politics, and the Individual in America's Third Century",JOUR,"Richardson, Elliott L.",,,,,,,,,,The value of evaluation,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1614,15,20
460,5,,,,,,A Profile of Federal Evaluation Activities,JOUR,"Havens, Harry S.",,,,,,,,,,The erosion of federal program evaluation,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1615,21,27
461,6,,,,,,"Federal Evaluation: Fewer Units, Reduced Resources, Different Studies from 1980",JOUR,"Havens, Harry S.",,,,,,,,,,The erosion of federal program evaluation,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1615,21,27
462,7,,,,,,Program Evaluation Issues,JOUR,"Havens, Harry S.",,,,,,,,,,The erosion of federal program evaluation,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1615,21,27
463,8,,,,,,Program Evaluation Issues,JOUR,"Chelimsky, Eleanor",,,,,,,,,,Executive branch program evaluation: An upturn soon?,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1616,29,35
464,9,"Baker-Sucoloski, T.","McKenna, L.","Boruch, B. F.",,,"Abstracts of Randomized Experiments for Planning, Developing, and Evaluating Domestic Programs and Projects",JOUR,"Ginsburg, Alan",,,,,,,,,,Meeting the market for quality evaluation in education,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1617,37,46
465,10,"Boruch, R. F.","Cordray, D.",,,,"An Appraisal of Educational Program Evaluations: Federal, State, and Local Agencies",JOUR,"Ginsburg, Alan",,,,,,,,,,Meeting the market for quality evaluation in education,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1617,37,46
466,11,,,,,,Problems and Needed Improvements in Evaluating Office of Education Programs,JOUR,"Ginsburg, Alan",,,,,,,,,,Meeting the market for quality evaluation in education,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1617,37,46
467,12,"Ginsburg, A.",,,,,Fulfilling the Promise of Program Evaluation,JOUR,"Ginsburg, Alan",,,,,,,,,,Meeting the market for quality evaluation in education,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1617,37,46
468,13,,,,,,Education Evaluation in the Public Policy Setting,JOUR,"Ginsburg, Alan",,,,,,,,,,Meeting the market for quality evaluation in education,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1617,37,46
469,14,"Raizen, S.","Rossi, P.",,,,Program Evaluation: When? How? To What Ends?,JOUR,"Ginsburg, Alan",,,,,,,,,,Meeting the market for quality evaluation in education,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1617,37,46
470,15,"Ramirez, J.","Yuen, S.","Ramey, D.",,,Longitudinal Study of Structured Immersion Strategy: Early Exit and Late Exit Transitional Bilingual Programs for Language Minority Children,JOUR,"Ginsburg, Alan",,,,,,,,,,Meeting the market for quality evaluation in education,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1617,37,46
471,16,,,,,,National Assessment of Vocational Education (NAVE),JOUR,"Ginsburg, Alan",,,,,,,,,,Meeting the market for quality evaluation in education,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1617,37,46
472,17,"Wagner, M.",,,,,The Transition Experiences of Youth with Disabilities: A Report from the National Longitudinal Transition Study,JOUR,"Ginsburg, Alan",,,,,,,,,,Meeting the market for quality evaluation in education,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1617,37,46
473,18,,,,,,Program Evaluation Issues,JOUR,"Mangano, Michael F.",,,,,,,,,,The inspectors general,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1619,57,63
474,19,,,,,,Government Auditing Standards,JOUR,"Mangano, Michael F.",,,,,,,,,,The inspectors general,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1619,57,63
475,20,"Moran, W.",,,,,Draft PCIE Inspection Standards,JOUR,"Mangano, Michael F.",,,,,,,,,,The inspectors general,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1619,57,63
476,21,"Newcomer, K. E.",,,,,Ten Ways to Kill Program Evaluation,JOUR,"Mangano, Michael F.",,,,,,,,,,The inspectors general,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1619,57,63
477,22,,,,,,Standards for Program Inspections,JOUR,"Mangano, Michael F.",,,,,,,,,,The inspectors general,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1619,57,63
478,23,,,,,,Quality Standards for Federal Offices of Inspector General,JOUR,"Mangano, Michael F.",,,,,,,,,,The inspectors general,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1619,57,63
479,24,,,,,,Interim Standards for Inspections,JOUR,"Mangano, Michael F.",,,,,,,,,,The inspectors general,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1619,57,63
480,25,"Sonnichsen, R. C.",,,,,Advocacy Evaluation: A Model for Internal Evaluation Offices,JOUR,"Mangano, Michael F.",,,,,,,,,,The inspectors general,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1619,57,63
481,26,,,,,,Budget of the United States Government for Fiscal Year 1993,JOUR,"Wye, Christopher G.",,,,,,,,,,The Office of Management and Budget: A continuing search for useful information,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1620,65,72
482,27,,,,,,Obstacles Hamper the Office of Personnel Management's Evaluation of the Implementation of the 1978 Civil Service Reform Act,JOUR,"Jordan, Deborah",,,,,,,,,,The evolution of federal personnel management evaluation,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1621,73,81
483,28,,,,,,Federal Personnel Management Since Civil Service Reform,JOUR,"Jordan, Deborah",,,,,,,,,,The evolution of federal personnel management evaluation,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1621,73,81
484,29,,,,,,A Statement of Basic Auditing Concepts,JOUR,"Chelimsky, Eleanor",,,,,,,,,,Expanding evaluation capabilities in the General Accounting Office,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1623,91,96
485,30,"Procter, M.",,,,,Probing the Core of Controversy: Issue Management in the Office of Technology Assessment,JOUR,"Hildes, Elizabeth A.",,,,,,,,,,The analytical work of the Office of Technology Assessment,New Directions for Program Evaluation,1992,55,0164-7989,https://doi.org/10.1002/ev.1626,111,117
